"sub.id" "task.id" "Bas.run1" "Pro.run1" "Rea.run1" "Bas.run2" "Pro.run2" "Rea.run2"
"435" "DMCC8135770" "Stern" "09-18-2022" NA "10-01-2022" "09-18-2022" NA "10-01-2022"
"436" "DMCC8135770" "Stroop" "09-18-2022" NA "10-01-2022" "09-18-2022" NA "10-01-2022"
"437" "DMCC8214059" "Axcpt" "09-26-2018" "12-28-2018" "09-30-2018" "09-26-2018" "12-28-2018" "09-30-2018"
"438" "DMCC8214059" "Cuedts" "09-26-2018" "12-28-2018" "09-30-2018" "09-26-2018" "12-28-2018" "09-30-2018"
"439" "DMCC8214059" "Stern" "09-26-2018" "12-28-2018" "09-30-2018" "09-26-2018" "12-28-2018" "09-30-2018"
"440" "DMCC8214059" "Stroop" "09-26-2018" "12-28-2018" "09-30-2018" "09-26-2018" "12-28-2018" "09-30-2018"
"441" "DMCC8260571" "Axcpt" "12-21-2018" "01-04-2019" "12-29-2018" "12-21-2018" "01-04-2019" "12-29-2018"
"442" "DMCC8260571" "Cuedts" "12-21-2018" "01-04-2019" "12-29-2018" "12-21-2018" "01-04-2019" "12-29-2018"
"443" "DMCC8260571" "Stern" "12-21-2018" "01-04-2019" "12-29-2018" "12-21-2018" "01-04-2019" "12-29-2018"
"444" "DMCC8260571" "Stroop" "12-21-2018" "01-04-2019" "12-29-2018" "12-21-2018" "01-04-2019" "12-29-2018"
"445" "DMCC8489098" "Axcpt" "03-06-2022" "03-19-2022" "04-16-2022" "03-06-2022" "03-19-2022" "04-16-2022"
"446" "DMCC8489098" "Cuedts" "03-06-2022" "03-19-2022" "04-16-2022" "03-06-2022" "03-19-2022" "04-16-2022"
"447" "DMCC8489098" "Stern" "03-06-2022" "03-19-2022" "04-16-2022" "03-06-2022" "03-19-2022" "04-16-2022"
"448" "DMCC8489098" "Stroop" "03-06-2022" "03-19-2022" "04-16-2022" "03-06-2022" "03-19-2022" "04-16-2022"
"449" "DMCC8525783" "Axcpt" "10-13-2021" "10-25-2021" "10-18-2021" "10-13-2021" "10-25-2021" "10-18-2021"
"450" "DMCC8525783" "Cuedts" "10-13-2021" "10-25-2021" "10-18-2021" "10-13-2021" "10-25-2021" "10-18-2021"
"451" "DMCC8525783" "Stern" "10-13-2021" "10-25-2021" "10-18-2021" "10-13-2021" "10-25-2021" "10-18-2021"
"452" "DMCC8525783" "Stroop" "10-13-2021" "10-25-2021" "10-18-2021" "10-13-2021" "10-25-2021" "10-18-2021"
"453" "DMCC8760894" "Axcpt" "11-02-2019" "11-09-2019" "11-16-2019" "11-02-2019" "11-09-2019" "11-16-2019"
"454" "DMCC8760894" "Cuedts" "11-02-2019" "11-09-2019" "11-16-2019" "11-02-2019" "11-09-2019" "11-16-2019"
"455" "DMCC8760894" "Stern" "11-02-2019" "11-09-2019" "11-16-2019" "11-02-2019" "11-09-2019" "11-16-2019"
"456" "DMCC8760894" "Stroop" "11-02-2019" "11-09-2019" "11-16-2019" "11-02-2019" "11-09-2019" "11-16-2019"
"457" "DMCC8848101" "Axcpt" "07-09-2022" "08-28-2022" "08-31-2022" "07-09-2022" "08-28-2022" "08-31-2022"
"458" "DMCC8848101" "Cuedts" "07-09-2022" "08-28-2022" "08-31-2022" "07-09-2022" "08-28-2022" "08-31-2022"
"459" "DMCC8848101" "Stern" "07-09-2022" "08-28-2022" "08-31-2022" "07-09-2022" "08-28-2022" "08-31-2022"
"460" "DMCC8848101" "Stroop" "07-09-2022" "08-28-2022" "08-31-2022" "07-09-2022" "08-28-2022" "08-31-2022"
"461" "DMCC8848707" "Axcpt" "10-15-2022" "11-08-2022" "10-29-2022" "10-15-2022" "11-08-2022" "10-29-2022"
"462" "DMCC8848707" "Cuedts" "10-15-2022" "11-08-2022" "10-29-2022" "10-15-2022" "11-08-2022" "10-29-2022"
"463" "DMCC8848707" "Stern" "10-15-2022" "11-08-2022" "10-29-2022" "10-15-2022" "11-08-2022" "10-29-2022"
"464" "DMCC8848707" "Stroop" NA "11-08-2022" "10-29-2022" NA "11-08-2022" "10-29-2022"
"465" "DMCC9441378" "Axcpt" "09-07-2018" "09-12-2018" "09-09-2018" "09-07-2018" "09-12-2018" "09-09-2018"
"466" "DMCC9441378" "Cuedts" "09-07-2018" "09-12-2018" "09-09-2018" "09-07-2018" "09-12-2018" "09-09-2018"
"467" "DMCC9441378" "Stern" "09-07-2018" "09-12-2018" "09-09-2018" "09-07-2018" "09-12-2018" "09-09-2018"
"468" "DMCC9441378" "Stroop" "09-07-2018" "09-12-2018" "09-09-2018" "09-07-2018" "09-12-2018" "09-09-2018"
"469" "DMCC9478705" "Axcpt" "09-08-2017" "09-23-2017" "09-15-2017" "09-08-2017" "09-23-2017" "09-15-2017"
"470" "DMCC9478705" "Cuedts" "09-08-2017" "09-23-2017" "09-15-2017" "09-08-2017" "09-23-2017" "09-15-2017"
"471" "DMCC9478705" "Stern" "09-08-2017" "09-23-2017" "09-15-2017" "09-08-2017" "09-23-2017" "09-15-2017"
"472" "DMCC9478705" "Stroop" "09-08-2017" "09-23-2017" "09-15-2017" "09-08-2017" "09-23-2017" "09-15-2017"
"473" "DMCC9522479" "Axcpt" "01-09-2022" "01-16-2022" "01-22-2022" "01-09-2022" "01-16-2022" "01-22-2022"
"474" "DMCC9522479" "Cuedts" "01-09-2022" "01-16-2022" "01-22-2022" "01-09-2022" "01-16-2022" "01-22-2022"
"475" "DMCC9522479" "Stern" "01-09-2022" "01-16-2022" "01-22-2022" "01-09-2022" "01-16-2022" "01-22-2022"
"476" "DMCC9522479" "Stroop" "01-09-2022" "01-16-2022" "01-22-2022" "01-09-2022" "01-16-2022" "01-22-2022"
"477" "DMCC9850294" "Axcpt" "10-04-2019" "10-26-2019" "11-18-2019" "10-04-2019" "10-26-2019" "11-18-2019"
"478" "DMCC9850294" "Cuedts" "10-04-2019" "10-26-2019" "11-18-2019" "10-04-2019" "10-26-2019" "11-18-2019"
"479" "DMCC9850294" "Stern" "10-04-2019" "10-26-2019" "11-18-2019" "10-04-2019" "10-26-2019" "11-18-2019"
"480" "DMCC9850294" "Stroop" "10-04-2019" "10-26-2019" "11-18-2019" "10-04-2019" "10-26-2019" "11-18-2019"
"481" "DMCC9852197" "Axcpt" "02-13-2022" "02-27-2022" "03-13-2022" "02-13-2022" "02-27-2022" "03-13-2022"
"482" "DMCC9852197" "Cuedts" "02-13-2022" "02-27-2022" "03-13-2022" "02-13-2022" "02-27-2022" "03-13-2022"
"483" "DMCC9852197" "Stern" "02-13-2022" "02-27-2022" "03-13-2022" "02-13-2022" "02-27-2022" "03-13-2022"
"484" "DMCC9852197" "Stroop" "02-13-2022" "02-27-2022" "03-13-2022" "02-13-2022" "02-27-2022" "03-13-2022"
"485" "DMCC9953810" "Axcpt" "06-28-2018" "08-03-2018" "08-11-2018" "06-28-2018" "08-03-2018" "08-11-2018"
"486" "DMCC9953810" "Cuedts" "06-28-2018" "08-03-2018" "08-11-2018" "06-28-2018" "08-03-2018" "08-11-2018"
"487" "DMCC9953810" "Stern" "06-28-2018" "08-03-2018" "08-11-2018" "06-28-2018" "08-03-2018" "08-11-2018"
"488" "DMCC9953810" "Stroop" "06-28-2018" "08-03-2018" "08-11-2018" "06-28-2018" "08-03-2018" "08-11-2018"
"489" "162026" "Axcpt" "08-13-2016" "08-15-2016" "08-19-2016" "08-13-2016" "08-15-2016" "08-19-2016"
"490" "162026" "Cuedts" "08-13-2016" "08-15-2016" "08-19-2016" "08-13-2016" "08-15-2016" "08-19-2016"
"491" "162026" "Stern" "08-13-2016" "08-15-2016" "08-19-2016" "08-13-2016" "08-15-2016" "08-19-2016"
"492" "162026" "Stroop" "08-13-2016" "08-15-2016" "08-19-2016" "08-13-2016" "08-15-2016" "08-19-2016"
"493" "179245" "Axcpt" "09-06-2016" "09-09-2016" "09-16-2016" "09-06-2016" "09-09-2016" "09-16-2016"
"494" "179245" "Cuedts" "09-06-2016" "09-09-2016" "09-16-2016" "09-06-2016" "09-09-2016" "09-16-2016"
"495" "179245" "Stern" "09-06-2016" "09-09-2016" "09-16-2016" "09-06-2016" "09-09-2016" "09-16-2016"
"496" "179245" "Stroop" "09-06-2016" "09-09-2016" "09-16-2016" "09-06-2016" "09-09-2016" "09-16-2016"
"497" "182840" "Axcpt" "09-10-2016" "09-12-2016" "09-24-2016" "09-10-2016" "09-12-2016" "09-24-2016"
"498" "182840" "Cuedts" "09-10-2016" "09-12-2016" "09-24-2016" "09-10-2016" "09-12-2016" "09-24-2016"
"499" "182840" "Stern" "09-10-2016" "09-12-2016" "09-24-2016" "09-10-2016" "09-12-2016" "09-24-2016"
"500" "182840" "Stroop" "09-10-2016" "09-12-2016" "09-24-2016" "09-10-2016" "09-12-2016" "09-24-2016"
"501" "198855" "Axcpt" "07-15-2016" "07-16-2016" "07-16-2016" "07-15-2016" "07-16-2016" "07-16-2016"
"502" "198855" "Cuedts" "07-15-2016" "07-16-2016" NA "07-15-2016" "07-16-2016" NA
"503" "198855" "Stern" "07-15-2016" "07-16-2016" "07-18-2016" "07-15-2016" "07-16-2016" "07-18-2016"
"504" "198855" "Stroop" "07-15-2016" "07-16-2016" "07-18-2016" "07-15-2016" "07-16-2016" "07-18-2016"
"505" "205220" "Axcpt" "10-03-2016" "10-04-2016" "10-05-2016" "10-03-2016" "10-04-2016" "10-05-2016"
"506" "205220" "Cuedts" "10-03-2016" "10-04-2016" "10-05-2016" "10-03-2016" "10-04-2016" "10-05-2016"
"507" "205220" "Stern" "10-03-2016" "10-04-2016" "10-05-2016" "10-03-2016" "10-04-2016" "10-05-2016"
"508" "205220" "Stroop" "10-03-2016" "10-04-2016" "10-05-2016" "10-03-2016" "10-04-2016" "10-05-2016"
"509" "214524" "Axcpt" "08-10-2016" "08-16-2016" "08-12-2016" "08-10-2016" "08-16-2016" "08-12-2016"
"510" "214524" "Cuedts" "08-10-2016" "08-16-2016" "08-12-2016" "08-10-2016" "08-16-2016" "08-12-2016"
"511" "214524" "Stern" "08-10-2016" "08-16-2016" "08-12-2016" "08-10-2016" "08-16-2016" "08-12-2016"
"512" "214524" "Stroop" "08-10-2016" "08-16-2016" "08-12-2016" "08-10-2016" "08-16-2016" "08-12-2016"
"513" "568963" "Axcpt" "09-25-2016" "10-08-2016" "10-22-2016" "09-25-2016" "10-08-2016" "10-22-2016"
"514" "568963" "Cuedts" "09-25-2016" "10-08-2016" "10-22-2016" "09-25-2016" "10-08-2016" "10-22-2016"
"515" "568963" "Stern" "09-25-2016" "10-08-2016" "10-22-2016" "09-25-2016" "10-08-2016" "10-22-2016"
"516" "568963" "Stroop" "09-25-2016" "10-08-2016" "10-22-2016" "09-25-2016" "10-08-2016" "10-22-2016"
"517" "623844" "Axcpt" "07-30-2016" "07-31-2016" "08-01-2016" "07-30-2016" "07-31-2016" "08-01-2016"
"518" "623844" "Cuedts" "07-30-2016" "07-31-2016" "08-01-2016" "07-30-2016" "07-31-2016" "08-01-2016"
"519" "623844" "Stern" "07-30-2016" "07-31-2016" "08-01-2016" "07-30-2016" "07-31-2016" "08-01-2016"
"520" "623844" "Stroop" "07-30-2016" "07-31-2016" "08-01-2016" "07-30-2016" "07-31-2016" "08-01-2016"
