task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,856,61,,5
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,796,62,,8
Stern,DMCC8033964,wave3,baseline,not5RN,2,2,1,1408,63,,8
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,593,64,,5
Stern,DMCC8033964,wave3,baseline,LL5RN,2,2,1,1231,65,hi,5
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,743,66,,6
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,750,67,,8
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,927,68,,7
Stern,DMCC8033964,wave3,baseline,LL5NN,2,2,1,749,69,lo,5
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,680,70,,8
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,1505,71,,5
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,1298,72,,7
Stern,DMCC8033964,wave3,baseline,LL5NN,2,2,1,820,73,lo,5
Stern,DMCC8033964,wave3,baseline,not5NN,2,1,0,957,74,,8
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,693,75,,7
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,875,76,,7
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,1288,77,,7
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,975,78,,6
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,725,79,,7
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,636,80,,8
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,569,81,,8
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,672,82,,5
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,927,83,,8
Stern,DMCC8033964,wave3,baseline,LL5NN,2,2,1,934,84,lo,5
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,743,85,,5
Stern,DMCC8033964,wave3,baseline,LL5RN,2,2,1,835,86,hi,5
Stern,DMCC8033964,wave3,baseline,LL5NP,1,1,1,662,87,,5
Stern,DMCC8033964,wave3,baseline,not5NN,2,2,1,745,88,,6
Stern,DMCC8033964,wave3,baseline,not5NP,1,1,1,1347,89,,8
Stern,DMCC8033964,wave3,baseline,LL5NN,2,2,1,641,90,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,752,1,,2
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,737,2,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,827,3,,4
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,803,4,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,943,5,,3
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,634,6,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,800,7,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,845,8,,4
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,820,9,hi,5
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,748,10,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,993,11,,3
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,1107,12,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,745,13,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,768,14,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,810,15,,3
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,1078,16,,5
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,756,17,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,728,18,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,881,19,,2
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,831,20,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,1015,21,,3
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,897,22,,4
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,713,23,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,847,24,,3
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,874,25,,3
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,1055,26,hi,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,661,27,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,631,28,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,658,29,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,679,30,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,817,31,,4
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,876,32,,3
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,833,33,lo,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,2,0,1842,34,,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,705,35,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,723,36,,3
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,677,37,,2
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,803,38,hi,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,822,39,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,762,40,,3
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,797,41,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,747,42,,2
Stern,DMCC8033964,wave3,proactive,not5RN,2,2,1,684,43,,2
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,850,44,lo,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,697,45,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,759,46,,4
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,674,47,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,829,48,,4
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,759,49,,3
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,649,50,,2
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,855,51,hi,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,749,52,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,701,53,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,646,54,,3
Stern,DMCC8033964,wave3,proactive,not5RN,2,2,1,795,55,,3
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,681,56,lo,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,864,57,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,638,58,,2
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,836,59,lo,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,749,60,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,706,61,,3
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,601,62,,3
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,1176,63,,5
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,687,64,lo,5
Stern,DMCC8033964,wave3,proactive,not5RN,2,2,1,673,65,,2
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,731,66,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,672,67,,4
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,671,68,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,620,69,,3
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,639,70,,2
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,664,71,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,574,72,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,551,73,,2
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,702,74,lo,5
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,714,75,hi,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,826,76,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,846,77,,3
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,876,78,,2
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,782,79,lo,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,724,80,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,678,81,,2
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,685,82,,3
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,1000,83,,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,759,84,,3
Stern,DMCC8033964,wave3,proactive,LL5RN,2,2,1,890,85,hi,5
Stern,DMCC8033964,wave3,proactive,LL5NP,1,1,1,971,86,,5
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,671,87,,2
Stern,DMCC8033964,wave3,proactive,not5NP,1,1,1,828,88,,4
Stern,DMCC8033964,wave3,proactive,LL5NN,2,2,1,701,89,lo,5
Stern,DMCC8033964,wave3,proactive,not5NN,2,2,1,703,90,,4
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,858,1,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1040,2,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,1147,3,,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,683,4,,5
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,817,5,,7
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1363,6,,6
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,994,7,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,1,0,1027,8,,8
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,964,9,,5
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,995,10,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,780,11,lo,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,1643,12,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,798,13,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1097,14,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1008,15,,6
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,1050,16,,5
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,774,17,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,1,0,1196,18,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,734,19,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,782,20,,6
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,949,21,lo,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,1220,22,,5
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1679,23,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,732,24,hi,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,925,25,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1255,26,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,705,27,,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1411,28,,7
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1415,29,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,669,30,,7
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,774,31,,5
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,966,32,hi,5
Stern,DMCC8033964,wave3,reactive,not5NN,2,2,1,832,33,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,784,34,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1015,35,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,863,36,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,1,0,1098,37,,7
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,972,38,,5
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1235,39,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,822,40,lo,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,831,41,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,899,42,,7
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,845,43,,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1639,44,,6
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1066,45,,8
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,829,46,lo,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,696,47,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,1,0,938,48,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1015,49,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1010,50,hi,5
Stern,DMCC8033964,wave3,reactive,not5NN,2,2,1,828,51,,7
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,668,52,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,826,53,,6
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,973,54,,6
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,812,55,,5
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,948,56,hi,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,1088,57,,8
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,1039,58,,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,985,59,,5
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1056,60,,7
Stern,DMCC8033964,wave3,reactive,not5NN,2,2,1,800,61,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,748,62,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1264,63,,8
Stern,DMCC8033964,wave3,reactive,LL5NP,1,2,0,1486,64,,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,2,0,931,65,,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,2,0,927,66,,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,911,67,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,946,68,hi,5
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,958,69,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,751,70,lo,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1031,71,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,1,0,1894,72,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,689,73,,6
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,841,74,,7
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,771,75,,7
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,1178,76,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1004,77,,7
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1718,78,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,2,0,1258,79,,5
Stern,DMCC8033964,wave3,reactive,LL5NN,2,2,1,717,80,lo,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,1050,81,,8
Stern,DMCC8033964,wave3,reactive,LL5RN,2,2,1,1080,82,hi,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,800,83,,5
Stern,DMCC8033964,wave3,reactive,LL5NP,1,1,1,806,84,,5
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,688,85,,7
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,710,86,,8
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,1048,87,,6
Stern,DMCC8033964,wave3,reactive,not5NP,1,2,0,882,88,,8
Stern,DMCC8033964,wave3,reactive,not5NP,1,1,1,1486,89,,6
Stern,DMCC8033964,wave3,reactive,not5RN,2,2,1,911,90,,7
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,708.5,1,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,yellow,yellow,1,768.5,2,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,623.5,3,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,637,4,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,621.5,5,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,651.5,6,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,646.5,7,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,707.5,8,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,626.5,9,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,740.5,10,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,622.5,11,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,green,green,1,812.5,12,,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,purple,purple,1,768,13,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,823,14,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,758,15,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,818,16,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,615.5,17,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,704.5,18,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,701.5,19,,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,1103,20,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,746,21,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,983.5,22,,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,769,23,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,653.5,24,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,946,25,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,782.5,26,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,706,27,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,blue,blue,1,863,28,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,672,29,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,704,30,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,pink,pink,1,703.5,31,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,black,black,1,631,32,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,636,33,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,630.5,34,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,807.5,35,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,614.5,36,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,680.5,37,hi,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,601.5,38,,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,784.5,39,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,658,40,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,777,41,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,710,42,,hi
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,619.5,43,,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,755,44,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,711.5,45,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,606,46,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,539,47,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,pink,pink,1,658,48,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,604,49,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,602.5,50,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,652.5,51,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,650.5,52,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,739.5,53,hi,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,631,54,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,646,55,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,719,56,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,687,57,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,762.5,58,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,601.5,59,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,568,60,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,blue,blue,1,685,61,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,632,62,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,578,63,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,purple,purple,1,841,64,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,608.5,65,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,636,66,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,green,green,1,851.5,67,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,705,68,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,764.5,69,hi,hi
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,697.5,70,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,black,black,1,694,71,,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,yellow,yellow,1,787.5,72,,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,780,73,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,783.5,74,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,758,75,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,blue,blue,1,724.5,76,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,630,77,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,789,78,hi,hi
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,699.5,79,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,662.5,80,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,652,81,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,731.5,82,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,645,83,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,672.5,84,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,697,85,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,695,86,,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,green,green,1,,87,,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,620.5,88,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,642.5,89,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,967,90,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,605,91,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,pink,pink,1,,92,,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,656,93,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,608,94,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,black,black,1,810.5,95,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,730.5,96,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,642.5,97,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,636,98,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,purple,purple,1,671,99,hi,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,pink,pink,1,676,100,,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,,101,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,659,102,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,711.5,103,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,yellow,yellow,1,760.5,104,,hi
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,737,105,,hi
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,690,106,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,yellow,yellow,1,669.5,107,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,658,108,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,688.5,109,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,666.5,110,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,green,green,1,648.5,111,,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,black,black,1,615.5,112,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,595.5,113,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,615.5,114,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,641,115,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,583,116,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,black,black,1,599,117,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,619.5,118,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,630,119,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50InCon,black,black,1,673.5,120,,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,purple,purple,1,726,121,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,red,red,1,697.5,122,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasInCon,blue,blue,1,960.5,123,hi,hi
Stroop,DMCC8033964,wave2,baseline,biasCon,white,white,1,826.5,124,lo,lo
Stroop,DMCC8033964,wave2,baseline,PC50Con,pink,pink,1,647.5,125,,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,purple,purple,1,620.5,126,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,red,red,1,682.5,127,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,676.5,128,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasCon,blue,blue,1,630,129,lo,lo
Stroop,DMCC8033964,wave2,baseline,biasInCon,white,white,1,738.5,130,hi,hi
