task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,859,11,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,1232,12,,8
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,947,13,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,753,14,,6
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,719,15,hi,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,689,16,,6
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,941,17,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1171,18,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,831,19,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1028,20,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,952,21,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,825,22,,7
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,930,23,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,759,24,,8
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,1012,25,hi,5
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,995,26,lo,5
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,716,27,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,845,28,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,754,29,,5
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,915,30,lo,5
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,775,31,lo,5
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,812,32,,5
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1248,33,,8
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,761,34,hi,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,1197,35,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1368,36,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,862,37,,8
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,988,38,lo,5
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,1351,39,,6
Stern,DMCC8760894,wave3,baseline,not5RN,2,2,1,1060,40,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,949,41,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,719,42,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,2,0,912,43,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,931,44,,7
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,1839,45,,7
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,1205,46,,5
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,698,47,,5
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,743,48,lo,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,628,49,,6
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,689,50,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,743,51,,5
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,882,52,hi,5
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,986,53,lo,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,923,54,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,873,55,,6
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,712,56,,8
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,839,57,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1223,58,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1050,59,,8
Stern,DMCC8760894,wave3,baseline,not5RN,2,2,1,1071,60,,7
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,686,61,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,917,62,,8
Stern,DMCC8760894,wave3,baseline,not5RN,2,2,1,1033,63,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,861,64,,5
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,1148,65,hi,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,,0,0,66,,6
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1061,67,,8
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,797,68,,7
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,957,69,lo,5
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,985,70,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,2,0,978,71,,5
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,1405,72,,7
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,750,73,lo,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,671,74,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1709,75,,7
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,1102,76,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,897,77,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,1049,78,,6
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,956,79,,7
Stern,DMCC8760894,wave3,baseline,not5NP,1,,0,0,80,,8
Stern,DMCC8760894,wave3,baseline,not5NP,1,2,0,954,81,,8
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,946,82,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,2,1,1406,83,,8
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,857,84,lo,5
Stern,DMCC8760894,wave3,baseline,LL5NP,1,1,1,745,85,,5
Stern,DMCC8760894,wave3,baseline,LL5RN,2,2,1,1246,86,hi,5
Stern,DMCC8760894,wave3,baseline,LL5NP,1,2,0,1325,87,,5
Stern,DMCC8760894,wave3,baseline,not5NN,2,,0,0,88,,6
Stern,DMCC8760894,wave3,baseline,not5NP,1,1,1,801,89,,8
Stern,DMCC8760894,wave3,baseline,LL5NN,2,2,1,1517,90,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,677,1,,2
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,891,2,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,594,3,,4
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1751,4,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,717,5,,3
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,878,6,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,614,7,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,838,8,,4
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,1151,9,hi,5
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,781,10,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,677,11,,3
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,712,12,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,936,13,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,867,14,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,902,15,,3
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1358,16,,5
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,1088,17,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,810,18,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,840,19,,2
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1595,20,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,901,21,,3
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,757,22,,4
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,758,23,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,982,24,,3
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,817,25,,3
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,1531,26,hi,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1007,27,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,1062,28,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,896,29,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,677,30,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,712,31,,4
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,707,32,,3
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,836,33,lo,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1400,34,,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1131,35,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1288,36,,3
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,726,37,,2
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,1480,38,hi,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1148,39,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,755,40,,3
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1024,41,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,1118,42,,2
Stern,DMCC8760894,wave3,proactive,not5RN,2,2,1,1236,43,,2
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,1680,44,lo,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1322,45,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,1072,46,,4
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1531,47,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1466,48,,4
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1112,49,,3
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,730,50,,2
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,1120,51,hi,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,1392,52,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,666,53,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,841,54,,3
Stern,DMCC8760894,wave3,proactive,not5RN,2,2,1,1184,55,,3
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,951,56,lo,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1408,57,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,,0,0,58,,2
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,1033,59,lo,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1030,60,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,663,61,,3
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,758,62,,3
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,1345,63,,5
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,1240,64,lo,5
Stern,DMCC8760894,wave3,proactive,not5RN,2,2,1,811,65,,2
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,873,66,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,994,67,,4
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,749,68,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,,0,0,69,,3
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,944,70,,2
Stern,DMCC8760894,wave3,proactive,LL5NP,1,2,0,1679,71,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,746,72,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,,0,0,73,,2
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,860,74,lo,5
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,994,75,hi,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,1091,76,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1022,77,,3
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,1174,78,,2
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,1436,79,lo,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,,0,0,80,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,892,81,,2
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,645,82,,3
Stern,DMCC8760894,wave3,proactive,LL5NP,1,2,0,1305,83,,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,,0,0,84,,3
Stern,DMCC8760894,wave3,proactive,LL5RN,2,2,1,1087,85,hi,5
Stern,DMCC8760894,wave3,proactive,LL5NP,1,1,1,822,86,,5
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,972,87,,2
Stern,DMCC8760894,wave3,proactive,not5NP,1,1,1,797,88,,4
Stern,DMCC8760894,wave3,proactive,LL5NN,2,2,1,807,89,lo,5
Stern,DMCC8760894,wave3,proactive,not5NN,2,2,1,727,90,,4
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,898,1,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,884,2,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,827,3,,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,1843,4,,5
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,825,5,,7
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,757,6,,6
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1026,7,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,1106,8,,8
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,1000,9,,5
Stern,DMCC8760894,wave3,reactive,LL5RN,2,1,0,1441,10,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NN,2,1,0,1377,11,lo,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,876,12,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,793,13,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,777,14,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,1472,15,,6
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,906,16,,5
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1516,17,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,1160,18,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1557,19,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1987,20,,6
Stern,DMCC8760894,wave3,reactive,LL5NN,2,2,1,793,21,lo,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,988,22,,5
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,985,23,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,958,24,hi,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,322,25,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1569,26,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,1315,27,,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1260,28,,7
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1735,29,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1302,30,,7
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,794,31,,5
Stern,DMCC8760894,wave3,reactive,LL5RN,2,,0,0,32,hi,5
Stern,DMCC8760894,wave3,reactive,not5NN,2,2,1,1303,33,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,1255,34,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1166,35,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,36,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,37,,7
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,38,,5
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1606,39,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NN,2,,0,0,40,lo,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1252,41,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1111,42,,7
Stern,DMCC8760894,wave3,reactive,LL5NP,1,2,0,1691,43,,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1138,44,,6
Stern,DMCC8760894,wave3,reactive,not5NP,1,,0,0,45,,8
Stern,DMCC8760894,wave3,reactive,LL5NN,2,2,1,1271,46,lo,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1164,47,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1523,48,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,831,49,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,977,50,hi,5
Stern,DMCC8760894,wave3,reactive,not5NN,2,2,1,1117,51,,7
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1097,52,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,1,0,1611,53,,6
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1241,54,,6
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,55,,5
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1212,56,hi,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1781,57,,8
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,819,58,,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,1480,59,,5
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,60,,7
Stern,DMCC8760894,wave3,reactive,not5NN,2,2,1,836,61,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,786,62,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,63,,8
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,64,,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,65,,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,2,0,1744,66,,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1496,67,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1141,68,hi,5
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,977,69,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NN,2,1,0,1998,70,lo,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1149,71,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,72,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,73,,6
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,74,,7
Stern,DMCC8760894,wave3,reactive,not5NP,1,,0,0,75,,7
Stern,DMCC8760894,wave3,reactive,not5NP,1,,0,0,76,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1925,77,,7
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1241,78,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,79,,5
Stern,DMCC8760894,wave3,reactive,LL5NN,2,,0,0,80,lo,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,,0,0,81,,8
Stern,DMCC8760894,wave3,reactive,LL5RN,2,2,1,1285,82,hi,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,1,1,888,83,,5
Stern,DMCC8760894,wave3,reactive,LL5NP,1,,0,0,84,,5
Stern,DMCC8760894,wave3,reactive,not5NP,1,1,1,1317,85,,7
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,898,86,,8
Stern,DMCC8760894,wave3,reactive,not5RN,2,2,1,1099,87,,6
Stern,DMCC8760894,wave3,reactive,not5NP,1,,0,0,88,,8
Stern,DMCC8760894,wave3,reactive,not5NP,1,2,0,1179,89,,6
Stern,DMCC8760894,wave3,reactive,not5RN,2,,0,0,90,,7
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,785.5,1,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,741.5,2,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,752.5,3,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,775.5,4,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,809,5,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,black,black,1,934,6,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,782,7,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,887,8,,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,black,black,1,643.5,9,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,754,10,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,757,11,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,pink,pink,1,703,12,,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,red,red,1,817,13,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasInCon,purple,purple,1,872,14,hi,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,green,green,1,963,15,,hi
Stroop,DMCC8760894,wave1,baseline,PC50Con,yellow,yellow,1,723.5,16,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,735.5,17,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,678,18,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,737.5,19,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,742,20,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,black,black,1,708.5,21,,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,yellow,yellow,1,782.5,22,,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,green,green,1,777.5,23,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,702,24,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,654,25,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,red,red,1,663,26,hi,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,795.5,27,,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,yellow,yellow,1,763.5,28,,hi
Stroop,DMCC8760894,wave1,baseline,biasInCon,blue,blue,1,709,29,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,643,30,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,white,white,1,690.5,31,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,624.5,32,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,white,white,1,713,33,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,683,34,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,green,green,1,727.5,35,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,671.5,36,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,698,37,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,green,green,1,708,38,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,603.5,39,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,601,40,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,red,red,1,714.5,41,hi,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,black,black,1,669.5,42,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,613.5,43,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,black,black,1,587.5,44,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,666.5,45,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,723.5,46,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,747,47,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,741,48,,hi
Stroop,DMCC8760894,wave1,baseline,biasInCon,white,white,1,701,49,hi,hi
Stroop,DMCC8760894,wave1,baseline,PC50Con,yellow,yellow,1,610,50,,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,green,green,1,731.5,51,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,657,52,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,blue,blue,1,697.5,53,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,694.5,54,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,694.5,55,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,651,56,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,red,purple,0,639,57,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,710,58,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,730,59,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,purple,purple,1,870.5,60,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasInCon,white,white,1,926,61,hi,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,yellow,yellow,1,779,62,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,672,63,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,green,green,1,789.5,64,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,664.5,65,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,682.5,66,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,black,black,1,667,67,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,757,68,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,708.5,69,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,yellow,yellow,1,649,70,,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,pink,pink,1,853.5,71,,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,791.5,72,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,678.5,73,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasInCon,purple,purple,1,756.5,74,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,588.5,75,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,blue,blue,1,593,76,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,purple,purple,1,531,77,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,706,78,,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,695.5,79,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50InCon,pink,pink,1,761.5,80,,hi
Stroop,DMCC8760894,wave1,baseline,PC50InCon,black,black,1,695.5,81,,hi
Stroop,DMCC8760894,wave1,baseline,biasInCon,white,white,1,670,82,hi,hi
Stroop,DMCC8760894,wave1,baseline,biasCon,red,red,1,687.5,83,lo,lo
Stroop,DMCC8760894,wave1,baseline,biasCon,white,white,1,693,84,lo,lo
Stroop,DMCC8760894,wave1,baseline,PC50Con,pink,pink,1,676.5,85,,lo
