wave,session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,cresp,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off,trialtype,resp
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,519114,62408,77,blue,blue,blue,blue,1,651.5,blueBLUE,456.706,519765.5,1108.206,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,blue
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,WHITE,Con,bias,white,3600,522713,62408,78,white,white,white,white,1,671.5,whiteWHITE,460.305,523384.5,1131.805,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,RED,Con,bias,red,3600,528713,62408,79,red,red,red,red,1,920.5,redRED,466.305,529633.5,1386.805,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,red
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,YELLOW,InCon,PC50,black,2400,534713,62408,80,black,black,black,black,1,936,blackYELLOW,472.305,535649,1408.305,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50InCon,black
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,Con,bias,purple,2400,539512,62408,81,no-response,no-response,purple,"",no.response,0,purplePURPLE,477.104,,,0,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,no.response
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,544312,62408,82,blue,blue,blue,blue,1,632,blueBLUE,481.904,544944,1113.904,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,blue
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,547912,62408,83,blue,blue,blue,blue,1,739,blueBLUE,485.504,548651,1224.504,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,blue
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PINK,InCon,PC50,black,2400,551512,62408,84,black,black,black,black,1,807,blackPINK,489.104,552319,1296.104,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50InCon,black
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,WHITE,Con,bias,white,1200,556311,62408,85,white,white,white,white,1,590.5,whiteWHITE,493.903,556901.5,1084.403,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,RED,Con,bias,red,2400,559911,62408,86,red,red,red,red,1,647,redRED,497.503,560558,1144.503,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,red
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,YELLOW,InCon,PC50,pink,3600,564711,62408,87,pink,pink,pink,pink,1,725.5,pinkYELLOW,502.303,565436.5,1227.803,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50InCon,pink
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,YELLOW,Con,PC50,yellow,1200,570711,62408,88,yellow,yellow,yellow,yellow,1,726,yellowYELLOW,508.303,571437,1234.303,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50Con,yellow
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,Con,bias,purple,3600,574310,62408,89,purple,purple,purple,purple,1,716.5,purplePURPLE,511.902,575026.5,1228.402,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,purple
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,580310,62408,90,blue,blue,blue,blue,1,625,blueBLUE,517.902,580935,1142.902,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,blue
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PINK,Con,PC50,pink,3600,583910,62408,91,pink,pink,pink,pink,1,906.5,pinkPINK,521.502,584816.5,1428.002,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50Con,pink
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,Con,bias,purple,2400,589910,62408,92,purple,purple,purple,purple,1,1571,purplePURPLE,527.502,591481,2098.502,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,purple
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,RED,InCon,bias,white,3600,594723,62408,93,white,white,white,white,1,1025.5,whiteRED,532.315,595748.5,1557.815,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLACK,Con,PC50,black,2400,600722,62408,94,black,black,black,black,1,619.5,blackBLACK,538.314,601341.5,1157.814,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50Con,black
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,Con,bias,blue,1200,605522,62408,95,no-response,no-response,blue,"",no.response,0,blueBLUE,543.114,606000,1021.114,0,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,no.response
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,InCon,bias,white,2400,609122,62408,96,white,white,white,white,1,1138,whitePURPLE,546.714,610260,1684.714,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,WHITE,Con,bias,white,2400,613922,62408,97,white,white,white,white,1,787.5,whiteWHITE,551.514,614709.5,1339.014,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,RED,Con,bias,red,1200,618721,62408,98,red,red,red,red,1,748.5,redRED,556.313,619469.5,1304.813,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,red
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,InCon,bias,red,2400,622321,62408,99,red,red,red,red,1,744.5,redPURPLE,559.913,623065.5,1304.413,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,red
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,WHITE,Con,bias,white,1200,627121,62408,100,white,white,white,white,1,791.5,whiteWHITE,564.713,627912.5,1356.213,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,white
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,PURPLE,Con,bias,purple,3600,630721,62408,101,purple,purple,purple,purple,1,1089.5,purplePURPLE,568.313,631810.5,1657.813,1,28.409,231.211,434.013,202.826,405.615,608.43,biasCon,purple
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,GREEN,InCon,PC50,yellow,3600,636720,62408,102,yellow,yellow,yellow,yellow,1,1941.5,yellowGREEN,574.312,638661.5,2515.812,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50InCon,yellow
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,GREEN,Con,PC50,green,2400,642720,62408,103,green,green,green,green,1,856,greenGREEN,580.312,643576,1436.312,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50Con,green
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,GREEN,Con,PC50,green,1200,647520,62408,104,green,green,green,green,1,1831.5,greenGREEN,585.112,649351.5,2416.612,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50Con,green
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,InCon,bias,purple,2400,651120,62408,105,purple,purple,purple,purple,1,967.5,purpleBLUE,588.712,652087.5,1556.212,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,purple
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,BLUE,InCon,bias,red,3600,655919,62408,106,red,red,red,red,1,745,redBLUE,593.511,656664,1338.511,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,red
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,GREEN,InCon,PC50,pink,3600,661919,62408,107,pink,pink,pink,pink,1,2233.5,pinkGREEN,599.511,664152.5,2833.011,1,28.409,231.211,434.013,202.826,405.615,608.43,PC50InCon,pink
3,bas,stp,1,DMCC8760894,bas_stp_run1_DMCC8760894,WHITE,InCon,bias,blue,1200,667919,62408,108,blue,blue,blue,blue,1,1074,blueWHITE,605.511,668993,1679.511,1,28.409,231.211,434.013,202.826,405.615,608.43,biasInCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,1200,61441,30721,1,blue,blue,blue,blue,1,696.5,blueBLUE,30.72,62137.5,727.22,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,65041,30721,2,white,white,white,white,1,556,whiteWHITE,34.32,65597,590.32,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,3600,68640,30721,3,red,red,red,red,1,558,redRED,37.919,69198,595.919,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,YELLOW,Con,PC50,yellow,1200,74640,30721,4,yellow,yellow,yellow,yellow,1,629,yellowYELLOW,43.919,75269,672.919,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,3600,78240,30721,5,white,white,white,white,1,580.5,whiteWHITE,47.519,78820.5,628.019,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,84240,30721,6,red,red,red,red,1,545,redRED,53.519,84785,598.519,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,InCon,bias,blue,3600,87839,30721,7,blue,blue,blue,blue,1,1114.5,bluePURPLE,57.118,88953.5,1171.618,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,3600,93839,30721,8,white,white,white,white,1,577.5,whiteWHITE,63.118,94416.5,640.618,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,Con,PC50,pink,2400,99839,30721,9,pink,pink,pink,pink,1,694.5,pinkPINK,69.118,100533.5,763.618,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,InCon,bias,purple,2400,104638,30721,10,purple,purple,purple,purple,1,699,purpleRED,73.917,105337,772.917,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,2400,109438,30721,11,white,white,white,white,1,508.5,whiteWHITE,78.717,109946.5,587.217,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,2400,114238,30721,12,purple,purple,purple,purple,1,473,purplePURPLE,83.517,114711,556.517,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,InCon,bias,purple,2400,119038,30721,13,purple,purple,purple,purple,1,583.5,purpleWHITE,88.317,119621.5,671.817,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,InCon,bias,white,3600,123837,30721,14,white,white,white,white,1,696.5,whiteBLUE,93.116,124533.5,789.616,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,Con,PC50,pink,1200,129837,30721,15,pink,pink,pink,pink,1,614.5,pinkPINK,99.116,130451.5,713.616,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,133437,30721,16,red,red,red,red,1,625,redRED,102.716,134062,727.716,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,InCon,PC50,green,2400,137037,30721,17,green,green,green,green,1,698,greenPINK,106.316,137735,804.316,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,141836,30721,18,red,red,red,red,1,565,redRED,111.115,142401,676.115,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,InCon,PC50,yellow,3600,145436,30721,19,yellow,yellow,yellow,yellow,1,846,yellowPINK,114.715,146282,960.715,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,InCon,PC50,pink,3600,151436,30721,20,pink,pink,pink,pink,1,724,pinkBLACK,120.715,152160,844.715,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,InCon,bias,blue,3600,157435,30721,21,blue,blue,blue,blue,1,678.5,blueRED,126.714,158113.5,805.214,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,2400,163435,30721,22,blue,blue,blue,blue,1,623,blueBLUE,132.714,164058,755.714,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,Con,PC50,black,2400,168235,30721,23,black,black,black,black,1,633,blackBLACK,137.514,168868,770.514,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,1200,173035,30721,24,purple,purple,purple,purple,1,646,purplePURPLE,142.314,173681,788.314,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,GREEN,InCon,PC50,black,3600,176648,30721,25,black,black,black,black,1,776,blackGREEN,145.927,177424,921.927,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,InCon,PC50,yellow,1200,182647,30721,26,yellow,yellow,yellow,yellow,1,697.5,yellowBLACK,151.926,183344.5,849.426,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,InCon,bias,red,3600,186247,30721,27,red,red,red,red,1,725,redWHITE,155.526,186972,880.526,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,2400,192247,30721,28,blue,blue,blue,blue,1,669.5,blueBLUE,161.526,192916.5,831.026,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,197047,30721,29,red,red,red,red,1,868,redRED,166.326,197915,1034.326,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,Con,PC50,black,1200,200646,30721,30,black,black,black,black,1,701,blackBLACK,169.925,201347,870.925,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,YELLOW,InCon,PC50,green,2400,204246,30721,31,green,green,green,green,1,805.5,greenYELLOW,173.525,205051.5,979.025,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,GREEN,Con,PC50,green,3600,209046,30721,32,green,green,green,green,1,642,greenGREEN,178.325,209688,820.325,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,2400,215046,30721,33,purple,purple,purple,purple,1,638,purplePURPLE,184.325,215684,822.325,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,219845,30721,34,white,white,white,white,1,680,whiteWHITE,189.124,220525,869.124,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,2400,223445,30721,35,blue,blue,blue,blue,1,701,blueBLUE,192.724,224146,893.724,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,3600,228245,30721,36,purple,purple,purple,purple,1,581,purplePURPLE,197.524,228826,778.524,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,InCon,PC50,yellow,1200,264243,30721,37,yellow,yellow,yellow,yellow,1,741.5,yellowPINK,233.522,264984.5,975.022,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,3600,267843,30721,38,white,white,white,white,1,634.5,whiteWHITE,237.122,268477.5,871.622,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,InCon,PC50,yellow,3600,273842,30721,39,yellow,yellow,yellow,yellow,1,706,yellowBLACK,243.121,274548,949.121,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,YELLOW,Con,PC50,yellow,3600,279842,30721,40,yellow,yellow,yellow,yellow,1,582.5,yellowYELLOW,249.121,280424.5,831.621,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,yellow
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,2400,285842,30721,41,red,red,red,red,1,1955,redRED,255.121,287797,2210.121,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,InCon,bias,blue,3600,290641,30721,42,blue,blue,blue,blue,1,711.5,blueRED,259.92,291352.5,971.42,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,2400,296641,30721,43,red,red,red,red,1,627.5,redRED,265.92,297268.5,893.42,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,InCon,bias,red,2400,301441,30721,44,red,red,red,red,1,797.5,redWHITE,270.72,302238.5,1068.22,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,306241,30721,45,white,white,white,white,1,2008,whiteWHITE,275.52,308249,2283.52,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,1200,309840,30721,46,blue,blue,blue,blue,1,881,blueBLUE,279.119,310721,1160.119,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,Con,PC50,pink,2400,313440,30721,47,pink,pink,pink,pink,1,659,pinkPINK,282.719,314099,941.719,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,GREEN,Con,PC50,green,1200,318240,30721,48,green,green,green,green,1,723,greenGREEN,287.519,318963,1010.519,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,321840,30721,49,red,red,red,red,1,719.5,redRED,291.119,322559.5,1010.619,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,3600,325439,30721,50,blue,blue,blue,blue,1,820.5,blueBLUE,294.718,326259.5,1115.218,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,GREEN,InCon,PC50,black,2400,331439,30721,51,black,black,black,black,1,846.5,blackGREEN,300.718,332285.5,1147.218,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,1200,336239,30721,52,red,red,red,red,1,1776,redRED,305.518,338015,2081.518,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,YELLOW,InCon,PC50,green,2400,339839,30721,53,green,green,green,green,1,951,greenYELLOW,309.118,340790,1260.118,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,3600,344638,30721,54,purple,purple,purple,purple,1,661.5,purplePURPLE,313.917,345299.5,975.417,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,3600,350638,30721,55,purple,purple,purple,purple,1,745,purplePURPLE,319.917,351383,1064.917,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,InCon,PC50,pink,2400,356638,30721,56,pink,pink,pink,pink,1,734.5,pinkBLACK,325.917,357372.5,1060.417,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,Con,bias,red,2400,361437,30721,57,red,red,red,red,1,797.5,redRED,330.716,362234.5,1128.216,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,red
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,1200,366237,30721,58,purple,purple,purple,purple,1,801.5,purplePURPLE,335.516,367038.5,1137.016,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,InCon,bias,white,3600,369837,30721,59,white,white,white,white,1,1137.5,whiteBLUE,339.116,370974.5,1476.616,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,InCon,bias,purple,1200,375837,30721,60,no-response,no-response,purple,"",no.response,0,purpleWHITE,345.116,376295.5,803.616,0,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,no.response
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,2400,379436,30721,61,blue,blue,blue,blue,1,1745.5,blueBLUE,348.715,381181.5,2094.215,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,InCon,bias,blue,2400,384236,30721,62,blue,blue,blue,blue,1,888,bluePURPLE,353.515,385124,1241.515,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,InCon,PC50,green,3600,389036,30721,63,green,green,green,green,1,840.5,greenPINK,358.315,389876.5,1198.815,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50InCon,green
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PURPLE,Con,bias,purple,3600,395036,30721,64,purple,purple,purple,purple,1,652,purplePURPLE,364.315,395688,1016.315,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,Con,PC50,black,3600,401035,30721,65,black,black,black,black,1,757,blackBLACK,370.314,401792,1127.314,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,RED,InCon,bias,purple,2400,407035,30721,66,purple,purple,purple,purple,1,840.5,purpleRED,376.314,407875.5,1216.814,1,28.427,231.215,434.017,202.83,405.632,608.434,biasInCon,purple
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLACK,Con,PC50,black,1200,411835,30721,67,black,black,black,black,1,764.5,blackBLACK,381.114,412599.5,1145.614,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,black
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,415434,30721,68,white,white,white,white,1,1027.5,whiteWHITE,384.713,416461.5,1412.213,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,PINK,Con,PC50,pink,1200,419048,30721,69,pink,pink,pink,pink,1,721,pinkPINK,388.327,419769,1109.327,1,28.427,231.215,434.017,202.83,405.632,608.434,PC50Con,pink
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,3600,422647,30721,70,blue,blue,blue,blue,1,896.5,blueBLUE,391.926,423543.5,1288.426,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,428647,30721,71,white,white,white,white,1,1595.5,whiteWHITE,397.926,430242.5,1993.426,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,2400,432247,30721,72,white,white,white,white,1,841.5,whiteWHITE,401.526,433088.5,1243.026,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,1200,467045,30721,73,white,white,white,white,1,824.5,whiteWHITE,436.324,467869.5,1260.824,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,WHITE,Con,bias,white,3600,470645,30721,74,white,white,white,white,1,728.5,whiteWHITE,439.924,471373.5,1168.424,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,white
3,bas,stp,2,DMCC8760894,bas_stp_run2_DMCC8760894,BLUE,Con,bias,blue,3600,476644,30721,75,blue,blue,blue,blue,1,617.5,blueBLUE,445.923,477261.5,1063.423,1,28.427,231.215,434.017,202.83,405.632,608.434,biasCon,blue
